time,Data,Grams,Newtons,multiplier,offset
37129,-427191,87.01799,,0.00111,561.2
37214,-427166,87.04574,,0.00111,561.2
37298,-427216,86.99024,,0.00111,561.2
37382,-427239,86.96471,,0.00111,561.2
37466,-427257,86.94473,,0.00111,561.2
37550,-427271,86.92919,,0.00111,561.2
37634,-427285,86.91365,,0.00111,561.2
37719,-427207,87.00023,,0.00111,561.2
37803,-427167,87.04463,,0.00111,561.2
37887,-427180,87.0302,,0.00111,561.2
37971,-427145,87.06905,,0.00111,561.2
38055,-427121,87.09569,,0.00111,561.2
38140,-427132,87.08348,,0.00111,561.2
38224,-427129,87.08681,,0.00111,561.2
38308,-427142,87.07238,,0.00111,561.2
38392,-427145,87.06905,,0.00111,561.2
38476,-427075,87.14675,,0.00111,561.2
38561,-427070,87.1523,,0.00111,561.2
38645,-427104,87.11456,,0.00111,561.2
38729,-427082,87.13898,,0.00111,561.2
38813,-427019,87.20891,,0.00111,561.2
38897,-426995,87.23555,,0.00111,561.2
38982,-426995,87.23555,,0.00111,561.2
39066,-427000,87.23,,0.00111,561.2
39150,-426993,87.23777,,0.00111,561.2
39234,-426992,87.23888,,0.00111,561.2
39318,-426983,87.24887,,0.00111,561.2
39403,-426957,87.27773,,0.00111,561.2
39487,-426996,87.23444,,0.00111,561.2
39571,-426980,87.2522,,0.00111,561.2
39655,-426946,87.28994,,0.00111,561.2
39739,-426948,87.28772,,0.00111,561.2
39823,-426916,87.32324,,0.00111,561.2
39908,-426890,87.3521,,0.00111,561.2
39992,-426902,87.33878,,0.00111,561.2
40076,-426905,87.33545,,0.00111,561.2
40160,-426878,87.36542,,0.00111,561.2
40244,-426921,87.31769,,0.00111,561.2
40329,-426907,87.33323,,0.00111,561.2
40413,-426946,87.28994,,0.00111,561.2
40497,-426934,87.30326,,0.00111,561.2
40581,-426913,87.32657,,0.00111,561.2
40665,-426893,87.34877,,0.00111,561.2
40750,-426852,87.39428,,0.00111,561.2
40834,-426850,87.3965,,0.00111,561.2
40918,-426887,87.35543,,0.00111,561.2
41002,-426892,87.34988,,0.00111,561.2
41086,-426881,87.36209,,0.00111,561.2
41171,-426878,87.36542,,0.00111,561.2
41255,-426840,87.4076,,0.00111,561.2
41339,-426849,87.39761,,0.00111,561.2
41423,-426826,87.42314,,0.00111,561.2
41507,-426823,87.42647,,0.00111,561.2
41592,-426812,87.43868,,0.00111,561.2
41676,-426829,87.41981,,0.00111,561.2
41760,-426818,87.43202,,0.00111,561.2
41844,-426873,87.37097,,0.00111,561.2
41928,-426828,87.42092,,0.00111,561.2
42012,-426811,87.43979,,0.00111,561.2
42097,-426809,87.44201,,0.00111,561.2
42181,-426801,87.45089,,0.00111,561.2
42265,-426816,87.43424,,0.00111,561.2
42349,-426835,87.41315,,0.00111,561.2
42433,-426827,87.42203,,0.00111,561.2
42518,-426838,87.40982,,0.00111,561.2
42602,-426850,87.3965,,0.00111,561.2
42686,-426865,87.37985,,0.00111,561.2
42770,-426800,87.452,,0.00111,561.2
42854,-426835,87.41315,,0.00111,561.2
42939,-426816,87.43424,,0.00111,561.2
43023,-426798,87.45422,,0.00111,561.2
